country_name_ltn,level,nuts_id,nameSHORT,chart_id,target_var,demographic,value2plot,count
Denmark,regional,DK05,North Jutland,R1F86,LEP_exforce,18-24,NA,27
Finland,regional,FI19,West Finland,R1F86,LEP_exforce,18-24,NA,25
Finland,regional,FI1B,Helsinki-Uusimaa,R1F86,LEP_exforce,18-24,NA,23
Finland,regional,FI1D,North and East Finland,R1F86,LEP_exforce,18-24,NA,27
France,regional,FRB,Centre-Val de Loire,R1F86,LEP_exforce,18-24,NA,24
France,regional,FRC,Burgundy-Franche-Comté,R1F86,LEP_exforce,18-24,NA,23
France,regional,FRD,Normandy,R1F86,LEP_exforce,18-24,NA,25
France,regional,FRF,Grand Est,R1F86,LEP_exforce,18-24,NA,27
France,regional,FRH,Brittany ,R1F86,LEP_exforce,18-24,NA,25
France,regional,FRI,New Aquitaine,R1F86,LEP_exforce,18-24,NA,23
France,regional,FRL,PACA,R1F86,LEP_exforce,18-24,NA,20
France,regional,FRL,PACA,R1F86,LEP_exforce,25-34,NA,26
France,regional,FRM,Corsica ,R1F86,LEP_exforce,+65,NA,22
France,regional,FRM,Corsica ,R1F86,LEP_exforce,18-24,NA,8
France,regional,FRM,Corsica ,R1F86,LEP_exforce,25-34,NA,13
France,regional,FRM,Corsica ,R1F86,LEP_exforce,35-44,NA,12
France,regional,FRM,Corsica ,R1F86,LEP_exforce,45-54,NA,19
France,regional,FRM,Corsica ,R1F86,LEP_exforce,55-64,NA,15
Germany,regional,DE2,Bavaria,R1F86,LEP_exforce,18-24,NA,26
Germany,regional,DE3,Berlin,R1F86,LEP_exforce,18-24,NA,17
Germany,regional,DE4,Brandenburg,R1F86,LEP_exforce,18-24,NA,13
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,+65,NA,22
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,18-24,NA,21
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,25-34,NA,28
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,35-44,NA,23
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,55-64,NA,23
Germany,regional,DE6,Hamburg,R1F86,LEP_exforce,18-24,NA,24
Germany,regional,DE7,Hessen,R1F86,LEP_exforce,18-24,NA,20
Germany,regional,DE8,Mecklenburg-Vorpommern,R1F86,LEP_exforce,18-24,NA,22
Germany,regional,DE8,Mecklenburg-Vorpommern,R1F86,LEP_exforce,25-34,NA,19
Germany,regional,DE9,Lower Saxony,R1F86,LEP_exforce,18-24,NA,22
Germany,regional,DEA,North Rhine-Westphalia,R1F86,LEP_exforce,18-24,NA,24
Germany,regional,DEB,Rhineland-Palatinate,R1F86,LEP_exforce,18-24,NA,25
Germany,regional,DEC,Saarland,R1F86,LEP_exforce,18-24,NA,25
Germany,regional,DED,Saxony,R1F86,LEP_exforce,18-24,NA,19
Germany,regional,DEE,Saxony-Anhalt,R1F86,LEP_exforce,18-24,NA,17
Germany,regional,DEF,Schleswig-Holstein,R1F86,LEP_exforce,18-24,NA,27
Germany,regional,DEG,Thuringia,R1F86,LEP_exforce,18-24,NA,18
Germany,regional,DEG,Thuringia,R1F86,LEP_exforce,25-34,NA,29
Greece,regional,EL3,Attica,R1F86,LEP_exforce,18-24,NA,13
Greece,regional,EL4,"Aegean Islands, Crete",R1F86,LEP_exforce,18-24,NA,20
Greece,regional,EL5,North Greece,R1F86,LEP_exforce,18-24,NA,14
Greece,regional,EL5,North Greece,R1F86,LEP_exforce,25-34,NA,19
Greece,regional,EL6,Central Greece,R1F86,LEP_exforce,18-24,NA,14
Hungary,regional,HU1,Central Hungary,R1F86,LEP_exforce,18-24,NA,26
Hungary,regional,HU1,Central Hungary,R1F86,LEP_exforce,55-64,NA,28
Hungary,regional,HU2,Transdanubia ,R1F86,LEP_exforce,18-24,NA,11
Hungary,regional,HU3,Great Plain and North,R1F86,LEP_exforce,18-24,NA,24
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,+65,NA,27
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,18-24,NA,13
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,45-54,NA,23
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,55-64,NA,24
Ireland,regional,IE05,Southern,R1F86,LEP_exforce,18-24,NA,26
Italy,regional,ITG,Islands,R1F86,LEP_exforce,18-24,NA,28
Italy,regional,ITH,North-East,R1F86,LEP_exforce,18-24,NA,28
Lithuania,regional,LT01,Capital Region,R1F86,LEP_exforce,18-24,NA,29
Luxembourg,regional,LU00,Luxembourg,R1F86,LEP_exforce,18-24,NA,26
Malta,regional,MT00,Malta,R1F86,LEP_exforce,18-24,NA,19
Malta,regional,MT00,Malta,R1F86,LEP_exforce,55-64,NA,27
Poland,regional,PL4,North-Western,R1F86,LEP_exforce,18-24,NA,28
Poland,regional,PL6,Northern,R1F86,LEP_exforce,18-24,NA,29
Poland,regional,PL7,Central,R1F86,LEP_exforce,18-24,NA,28
Portugal,regional,PT1,Continental Portugal,R1F86,LEP_exforce,18-24,NA,25
Portugal,regional,PT2,Azores,R1F86,LEP_exforce,18-24,NA,25
Portugal,regional,PT2,Azores,R1F86,LEP_exforce,25-34,NA,28
Portugal,regional,PT3,Madeira,R1F86,LEP_exforce,18-24,NA,28
Romania,regional,RO1,Macroregion One,R1F86,LEP_exforce,18-24,NA,27
Romania,regional,RO4,Macroregion Four,R1F86,LEP_exforce,18-24,NA,27
Slovakia,regional,SK01,Bratislava,R1F86,LEP_exforce,18-24,NA,12
Slovakia,regional,SK02,West Slovakia,R1F86,LEP_exforce,18-24,NA,25
Slovakia,regional,SK04,East Slovakia,R1F86,LEP_exforce,18-24,NA,21
Slovenia,regional,SI03,East Slovenia,R1F86,LEP_exforce,18-24,NA,14
Slovenia,regional,SI03,East Slovenia,R1F86,LEP_exforce,25-34,NA,23
Slovenia,regional,SI04,West Slovenia,R1F86,LEP_exforce,18-24,NA,19
Spain,regional,ES1,North-West,R1F86,LEP_exforce,18-24,NA,19
Spain,regional,ES2,North-East,R1F86,LEP_exforce,18-24,NA,22
Spain,regional,ES2,North-East,R1F86,LEP_exforce,25-34,NA,28
Spain,regional,ES3,Madrid,R1F86,LEP_exforce,18-24,NA,20
Spain,regional,ES3,Madrid,R1F86,LEP_exforce,25-34,NA,28
Spain,regional,ES4,Centre,R1F86,LEP_exforce,18-24,NA,28
Spain,regional,ES4,Centre,R1F86,LEP_exforce,25-34,NA,28
Spain,regional,ES5,East,R1F86,LEP_exforce,18-24,NA,29
Spain,regional,ES5,East,R1F86,LEP_exforce,25-34,NA,28
Spain,regional,ES7,Canary Islands,R1F86,LEP_exforce,18-24,NA,22
Sweden,regional,SE1,Eastern Sweden,R1F86,LEP_exforce,18-24,NA,21
Sweden,regional,SE2,Southern Sweden,R1F86,LEP_exforce,18-24,NA,23
Sweden,regional,SE3,Northern Sweden,R1F86,LEP_exforce,18-24,NA,25
Belgium,regional,BE1,Brussels Region,R1F86,LEP_exforce,Income Quintile 4,NA,22
Croatia,regional,HR02,Pannonian Croatia,R1F86,LEP_exforce,Income Quintile 3,NA,23
Croatia,regional,HR03,Adriatic Croatia,R1F86,LEP_exforce,Income Quintile 1,NA,20
Croatia,regional,HR03,Adriatic Croatia,R1F86,LEP_exforce,Income Quintile 3,NA,21
Croatia,regional,HR05,Zagreb,R1F86,LEP_exforce,Income Quintile 1,NA,29
Croatia,regional,HR05,Zagreb,R1F86,LEP_exforce,Income Quintile 3,NA,22
Croatia,regional,HR06,Northern Croatia,R1F86,LEP_exforce,Income Quintile 1,NA,21
Croatia,regional,HR06,Northern Croatia,R1F86,LEP_exforce,Income Quintile 2,NA,24
Croatia,regional,HR06,Northern Croatia,R1F86,LEP_exforce,Income Quintile 3,NA,17
Czechia,regional,CZ01,Prague,R1F86,LEP_exforce,Income Quintile 1,NA,9
Czechia,regional,CZ01,Prague,R1F86,LEP_exforce,Income Quintile 2,NA,15
Czechia,regional,CZ01,Prague,R1F86,LEP_exforce,Income Quintile 3,NA,27
Czechia,regional,CZ01,Prague,R1F86,LEP_exforce,Income Quintile 4,NA,27
Czechia,regional,CZ0506,North-East and South-East,R1F86,LEP_exforce,Income Quintile 1,NA,22
Denmark,regional,DK02,Zealand,R1F86,LEP_exforce,Income Quintile 1,NA,24
Denmark,regional,DK03,South Denmark,R1F86,LEP_exforce,Income Quintile 1,NA,19
Denmark,regional,DK04,Central Jutland,R1F86,LEP_exforce,Income Quintile 1,NA,28
Estonia,regional,EE0,Estonia,R1F86,LEP_exforce,Income Quintile 1,NA,14
France,regional,FR1,Île-de-France,R1F86,LEP_exforce,Income Quintile 1,NA,22
France,regional,FRL,PACA,R1F86,LEP_exforce,Income Quintile 1,NA,27
France,regional,FRM,Corsica ,R1F86,LEP_exforce,Income Quintile 1,NA,12
France,regional,FRM,Corsica ,R1F86,LEP_exforce,Income Quintile 2,NA,22
France,regional,FRM,Corsica ,R1F86,LEP_exforce,Income Quintile 3,NA,11
France,regional,FRM,Corsica ,R1F86,LEP_exforce,Income Quintile 4,NA,17
France,regional,FRM,Corsica ,R1F86,LEP_exforce,Income Quintile 5,NA,17
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,Income Quintile 1,NA,28
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,Income Quintile 2,NA,29
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,Income Quintile 3,NA,28
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,Income Quintile 4,NA,28
Germany,regional,DE5,Bremen,R1F86,LEP_exforce,Income Quintile 5,NA,25
Germany,regional,DEE,Saxony-Anhalt,R1F86,LEP_exforce,Income Quintile 5,NA,27
Greece,regional,EL3,Attica,R1F86,LEP_exforce,Income Quintile 1,NA,26
Greece,regional,EL3,Attica,R1F86,LEP_exforce,Income Quintile 3,NA,27
Greece,regional,EL3,Attica,R1F86,LEP_exforce,Income Quintile 4,NA,24
Greece,regional,EL3,Attica,R1F86,LEP_exforce,Income Quintile 5,NA,15
Greece,regional,EL4,"Aegean Islands, Crete",R1F86,LEP_exforce,Income Quintile 4,NA,19
Greece,regional,EL4,"Aegean Islands, Crete",R1F86,LEP_exforce,Income Quintile 5,NA,7
Greece,regional,EL5,North Greece,R1F86,LEP_exforce,Income Quintile 5,NA,3
Greece,regional,EL6,Central Greece,R1F86,LEP_exforce,Income Quintile 5,NA,10
Hungary,regional,HU1,Central Hungary,R1F86,LEP_exforce,Income Quintile 1,NA,11
Hungary,regional,HU1,Central Hungary,R1F86,LEP_exforce,Income Quintile 2,NA,15
Hungary,regional,HU1,Central Hungary,R1F86,LEP_exforce,Income Quintile 3,NA,12
Hungary,regional,HU2,Transdanubia ,R1F86,LEP_exforce,Income Quintile 1,NA,18
Hungary,regional,HU2,Transdanubia ,R1F86,LEP_exforce,Income Quintile 2,NA,28
Hungary,regional,HU2,Transdanubia ,R1F86,LEP_exforce,Income Quintile 3,NA,29
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,Income Quintile 2,NA,28
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,Income Quintile 4,NA,27
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,Income Quintile 5,NA,23
Ireland,regional,IE05,Southern,R1F86,LEP_exforce,Income Quintile 5,NA,24
Italy,regional,ITH,North-East,R1F86,LEP_exforce,Income Quintile 1,NA,27
Poland,regional,PL2,Southern,R1F86,LEP_exforce,Income Quintile 2,NA,27
Poland,regional,PL2,Southern,R1F86,LEP_exforce,Income Quintile 3,NA,26
Poland,regional,PL2,Southern,R1F86,LEP_exforce,Income Quintile 4,NA,22
Poland,regional,PL2,Southern,R1F86,LEP_exforce,Income Quintile 5,NA,26
Poland,regional,PL4,North-Western,R1F86,LEP_exforce,Income Quintile 1,NA,14
Poland,regional,PL4,North-Western,R1F86,LEP_exforce,Income Quintile 2,NA,22
Poland,regional,PL4,North-Western,R1F86,LEP_exforce,Income Quintile 3,NA,27
Poland,regional,PL5,South-Western,R1F86,LEP_exforce,Income Quintile 2,NA,21
Poland,regional,PL5,South-Western,R1F86,LEP_exforce,Income Quintile 5,NA,24
Poland,regional,PL6,Northern,R1F86,LEP_exforce,Income Quintile 2,NA,26
Poland,regional,PL7,Central,R1F86,LEP_exforce,Income Quintile 1,NA,26
Poland,regional,PL7,Central,R1F86,LEP_exforce,Income Quintile 2,NA,26
Poland,regional,PL7,Central,R1F86,LEP_exforce,Income Quintile 3,NA,22
Poland,regional,PL8,Eastern,R1F86,LEP_exforce,Income Quintile 1,NA,16
Poland,regional,PL8,Eastern,R1F86,LEP_exforce,Income Quintile 2,NA,16
Poland,regional,PL8,Eastern,R1F86,LEP_exforce,Income Quintile 3,NA,26
Poland,regional,PL8,Eastern,R1F86,LEP_exforce,Income Quintile 4,NA,7
Poland,regional,PL8,Eastern,R1F86,LEP_exforce,Income Quintile 5,NA,3
Poland,regional,PL9,Mazowieckie,R1F86,LEP_exforce,Income Quintile 1,NA,21
Poland,regional,PL9,Mazowieckie,R1F86,LEP_exforce,Income Quintile 5,NA,20
Portugal,regional,PT1,Continental Portugal,R1F86,LEP_exforce,Income Quintile 1,NA,21
Portugal,regional,PT1,Continental Portugal,R1F86,LEP_exforce,Income Quintile 5,NA,17
Portugal,regional,PT2,Azores,R1F86,LEP_exforce,Income Quintile 5,NA,23
Portugal,regional,PT3,Madeira,R1F86,LEP_exforce,Income Quintile 1,NA,20
Romania,regional,RO1,Macroregion One,R1F86,LEP_exforce,Income Quintile 1,NA,21
Romania,regional,RO1,Macroregion One,R1F86,LEP_exforce,Income Quintile 5,NA,26
Romania,regional,RO2,Macroregion Two,R1F86,LEP_exforce,Income Quintile 5,NA,20
Romania,regional,RO3,Macroregion Three,R1F86,LEP_exforce,Income Quintile 1,NA,20
Romania,regional,RO4,Macroregion Four,R1F86,LEP_exforce,Income Quintile 5,NA,22
Slovakia,regional,SK01,Bratislava,R1F86,LEP_exforce,Income Quintile 3,NA,26
Slovakia,regional,SK01,Bratislava,R1F86,LEP_exforce,Income Quintile 4,NA,27
Spain,regional,ES1,North-West,R1F86,LEP_exforce,Income Quintile 1,NA,27
Spain,regional,ES2,North-East,R1F86,LEP_exforce,Income Quintile 1,NA,15
Spain,regional,ES3,Madrid,R1F86,LEP_exforce,Income Quintile 1,NA,20
Spain,regional,ES4,Centre,R1F86,LEP_exforce,Income Quintile 1,NA,23
Spain,regional,ES4,Centre,R1F86,LEP_exforce,Income Quintile 5,NA,29
Spain,regional,ES5,East,R1F86,LEP_exforce,Income Quintile 1,NA,26
Spain,regional,ES7,Canary Islands,R1F86,LEP_exforce,Income Quintile 5,NA,25
Sweden,regional,SE2,Southern Sweden,R1F86,LEP_exforce,Income Quintile 1,NA,16
Sweden,regional,SE3,Northern Sweden,R1F86,LEP_exforce,Income Quintile 1,NA,19
Belgium,regional,BE2,Flemish Region,R1F86,LEP_exforce,Rural,NA,13
Denmark,regional,DK01,Capital (region),R1F86,LEP_exforce,Rural,NA,12
Finland,regional,FI1B,Helsinki-Uusimaa,R1F86,LEP_exforce,Rural,NA,26
France,regional,FR1,Île-de-France,R1F86,LEP_exforce,Rural,NA,9
Germany,regional,DEA,North Rhine-Westphalia,R1F86,LEP_exforce,Rural,NA,11
Greece,regional,EL3,Attica,R1F86,LEP_exforce,Rural,NA,16
Hungary,regional,HU1,Central Hungary,R1F86,LEP_exforce,Rural,NA,26
Ireland,regional,IE04,Northern and Western,R1F86,LEP_exforce,Urban,NA,27
Ireland,regional,IE06,Eastern and Midland,R1F86,LEP_exforce,Rural,NA,27
Malta,regional,MT00,Malta,R1F86,LEP_exforce,Rural,NA,9
Netherlands,regional,NL2,East Netherlands,R1F86,LEP_exforce,Rural,NA,24
Netherlands,regional,NL3,West Netherlands,R1F86,LEP_exforce,Rural,NA,21
Netherlands,regional,NL4,South Netherlands,R1F86,LEP_exforce,Rural,NA,23
Spain,regional,ES2,North-East,R1F86,LEP_exforce,Rural,NA,22
Spain,regional,ES3,Madrid,R1F86,LEP_exforce,Rural,NA,11
Spain,regional,ES5,East,R1F86,LEP_exforce,Rural,NA,17
Spain,regional,ES6,South,R1F86,LEP_exforce,Rural,NA,22
Spain,regional,ES7,Canary Islands,R1F86,LEP_exforce,Rural,NA,20
Belgium,regional,BE1,Brussels Region,R1F87,LEP_pdaperformance,18-24,NA,24
Belgium,regional,BE2,Flemish Region,R1F87,LEP_pdaperformance,18-24,NA,25
Belgium,regional,BE3,Waloon Region,R1F87,LEP_pdaperformance,18-24,NA,23
Bulgaria,regional,BG4,South -West/-Central,R1F87,LEP_pdaperformance,18-24,NA,27
Croatia,regional,HR02,Pannonian Croatia,R1F87,LEP_pdaperformance,18-24,NA,17
Croatia,regional,HR03,Adriatic Croatia,R1F87,LEP_pdaperformance,18-24,NA,23
Croatia,regional,HR03,Adriatic Croatia,R1F87,LEP_pdaperformance,25-34,NA,25
Croatia,regional,HR05,Zagreb,R1F87,LEP_pdaperformance,18-24,NA,21
Croatia,regional,HR05,Zagreb,R1F87,LEP_pdaperformance,25-34,NA,28
Croatia,regional,HR06,Northern Croatia,R1F87,LEP_pdaperformance,18-24,NA,19
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,18-24,NA,6
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,25-34,NA,19
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,45-54,NA,20
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,55-64,NA,20
Czechia,regional,CZ020304,Western and Central Bohemia,R1F87,LEP_pdaperformance,18-24,NA,29
Czechia,regional,CZ0506,North-East and South-East,R1F87,LEP_pdaperformance,18-24,NA,20
Czechia,regional,CZ0708,Central Moravia and Silesia,R1F87,LEP_pdaperformance,18-24,NA,24
Denmark,regional,DK01,Capital (region),R1F87,LEP_pdaperformance,18-24,NA,28
Denmark,regional,DK02,Zealand,R1F87,LEP_pdaperformance,18-24,NA,18
Denmark,regional,DK02,Zealand,R1F87,LEP_pdaperformance,25-34,NA,28
Denmark,regional,DK03,South Denmark,R1F87,LEP_pdaperformance,18-24,NA,18
Denmark,regional,DK04,Central Jutland,R1F87,LEP_pdaperformance,18-24,NA,27
Denmark,regional,DK05,North Jutland,R1F87,LEP_pdaperformance,18-24,NA,27
Finland,regional,FI19,West Finland,R1F87,LEP_pdaperformance,18-24,NA,24
Finland,regional,FI1B,Helsinki-Uusimaa,R1F87,LEP_pdaperformance,18-24,NA,23
Finland,regional,FI1D,North and East Finland,R1F87,LEP_pdaperformance,18-24,NA,27
France,regional,FRB,Centre-Val de Loire,R1F87,LEP_pdaperformance,18-24,NA,25
France,regional,FRC,Burgundy-Franche-Comté,R1F87,LEP_pdaperformance,18-24,NA,22
France,regional,FRD,Normandy,R1F87,LEP_pdaperformance,18-24,NA,26
France,regional,FRF,Grand Est,R1F87,LEP_pdaperformance,18-24,NA,27
France,regional,FRH,Brittany ,R1F87,LEP_pdaperformance,18-24,NA,26
France,regional,FRI,New Aquitaine,R1F87,LEP_pdaperformance,18-24,NA,23
France,regional,FRL,PACA,R1F87,LEP_pdaperformance,18-24,NA,19
France,regional,FRL,PACA,R1F87,LEP_pdaperformance,25-34,NA,26
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,+65,NA,22
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,18-24,NA,8
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,25-34,NA,13
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,35-44,NA,12
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,45-54,NA,19
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,55-64,NA,16
Germany,regional,DE2,Bavaria,R1F87,LEP_pdaperformance,18-24,NA,26
Germany,regional,DE3,Berlin,R1F87,LEP_pdaperformance,18-24,NA,17
Germany,regional,DE4,Brandenburg,R1F87,LEP_pdaperformance,18-24,NA,13
Germany,regional,DE5,Bremen,R1F87,LEP_pdaperformance,+65,NA,23
Germany,regional,DE5,Bremen,R1F87,LEP_pdaperformance,18-24,NA,20
Germany,regional,DE5,Bremen,R1F87,LEP_pdaperformance,25-34,NA,27
Germany,regional,DE5,Bremen,R1F87,LEP_pdaperformance,35-44,NA,23
Germany,regional,DE5,Bremen,R1F87,LEP_pdaperformance,55-64,NA,23
Germany,regional,DE6,Hamburg,R1F87,LEP_pdaperformance,18-24,NA,24
Germany,regional,DE7,Hessen,R1F87,LEP_pdaperformance,18-24,NA,20
Germany,regional,DE8,Mecklenburg-Vorpommern,R1F87,LEP_pdaperformance,18-24,NA,22
Germany,regional,DE8,Mecklenburg-Vorpommern,R1F87,LEP_pdaperformance,25-34,NA,20
Germany,regional,DE9,Lower Saxony,R1F87,LEP_pdaperformance,18-24,NA,22
Germany,regional,DEA,North Rhine-Westphalia,R1F87,LEP_pdaperformance,18-24,NA,24
Germany,regional,DEB,Rhineland-Palatinate,R1F87,LEP_pdaperformance,18-24,NA,25
Germany,regional,DEC,Saarland,R1F87,LEP_pdaperformance,18-24,NA,24
Germany,regional,DED,Saxony,R1F87,LEP_pdaperformance,18-24,NA,19
Germany,regional,DEE,Saxony-Anhalt,R1F87,LEP_pdaperformance,18-24,NA,17
Germany,regional,DEF,Schleswig-Holstein,R1F87,LEP_pdaperformance,18-24,NA,27
Germany,regional,DEG,Thuringia,R1F87,LEP_pdaperformance,18-24,NA,18
Greece,regional,EL3,Attica,R1F87,LEP_pdaperformance,18-24,NA,13
Greece,regional,EL4,"Aegean Islands, Crete",R1F87,LEP_pdaperformance,18-24,NA,20
Greece,regional,EL5,North Greece,R1F87,LEP_pdaperformance,18-24,NA,14
Greece,regional,EL5,North Greece,R1F87,LEP_pdaperformance,25-34,NA,19
Greece,regional,EL6,Central Greece,R1F87,LEP_pdaperformance,18-24,NA,14
Hungary,regional,HU1,Central Hungary,R1F87,LEP_pdaperformance,18-24,NA,26
Hungary,regional,HU1,Central Hungary,R1F87,LEP_pdaperformance,55-64,NA,28
Hungary,regional,HU2,Transdanubia ,R1F87,LEP_pdaperformance,18-24,NA,11
Hungary,regional,HU3,Great Plain and North,R1F87,LEP_pdaperformance,18-24,NA,24
Ireland,regional,IE04,Northern and Western,R1F87,LEP_pdaperformance,+65,NA,27
Ireland,regional,IE04,Northern and Western,R1F87,LEP_pdaperformance,18-24,NA,13
Ireland,regional,IE04,Northern and Western,R1F87,LEP_pdaperformance,45-54,NA,23
Ireland,regional,IE04,Northern and Western,R1F87,LEP_pdaperformance,55-64,NA,24
Ireland,regional,IE05,Southern,R1F87,LEP_pdaperformance,18-24,NA,26
Italy,regional,ITG,Islands,R1F87,LEP_pdaperformance,18-24,NA,28
Italy,regional,ITH,North-East,R1F87,LEP_pdaperformance,18-24,NA,28
Lithuania,regional,LT01,Capital Region,R1F87,LEP_pdaperformance,18-24,NA,29
Luxembourg,regional,LU00,Luxembourg,R1F87,LEP_pdaperformance,18-24,NA,26
Malta,regional,MT00,Malta,R1F87,LEP_pdaperformance,18-24,NA,19
Malta,regional,MT00,Malta,R1F87,LEP_pdaperformance,55-64,NA,27
Poland,regional,PL4,North-Western,R1F87,LEP_pdaperformance,18-24,NA,28
Poland,regional,PL7,Central,R1F87,LEP_pdaperformance,18-24,NA,28
Portugal,regional,PT1,Continental Portugal,R1F87,LEP_pdaperformance,18-24,NA,25
Portugal,regional,PT2,Azores,R1F87,LEP_pdaperformance,18-24,NA,24
Portugal,regional,PT2,Azores,R1F87,LEP_pdaperformance,25-34,NA,28
Portugal,regional,PT3,Madeira,R1F87,LEP_pdaperformance,18-24,NA,28
Romania,regional,RO1,Macroregion One,R1F87,LEP_pdaperformance,18-24,NA,27
Romania,regional,RO4,Macroregion Four,R1F87,LEP_pdaperformance,18-24,NA,27
Slovakia,regional,SK01,Bratislava,R1F87,LEP_pdaperformance,18-24,NA,12
Slovakia,regional,SK02,West Slovakia,R1F87,LEP_pdaperformance,18-24,NA,25
Slovakia,regional,SK04,East Slovakia,R1F87,LEP_pdaperformance,18-24,NA,20
Slovenia,regional,SI03,East Slovenia,R1F87,LEP_pdaperformance,18-24,NA,14
Slovenia,regional,SI03,East Slovenia,R1F87,LEP_pdaperformance,25-34,NA,23
Slovenia,regional,SI04,West Slovenia,R1F87,LEP_pdaperformance,18-24,NA,19
Spain,regional,ES1,North-West,R1F87,LEP_pdaperformance,18-24,NA,19
Spain,regional,ES2,North-East,R1F87,LEP_pdaperformance,18-24,NA,22
Spain,regional,ES2,North-East,R1F87,LEP_pdaperformance,25-34,NA,28
Spain,regional,ES3,Madrid,R1F87,LEP_pdaperformance,18-24,NA,19
Spain,regional,ES3,Madrid,R1F87,LEP_pdaperformance,25-34,NA,28
Spain,regional,ES4,Centre,R1F87,LEP_pdaperformance,18-24,NA,29
Spain,regional,ES4,Centre,R1F87,LEP_pdaperformance,25-34,NA,28
Spain,regional,ES5,East,R1F87,LEP_pdaperformance,25-34,NA,28
Spain,regional,ES7,Canary Islands,R1F87,LEP_pdaperformance,18-24,NA,21
Sweden,regional,SE1,Eastern Sweden,R1F87,LEP_pdaperformance,18-24,NA,21
Sweden,regional,SE2,Southern Sweden,R1F87,LEP_pdaperformance,18-24,NA,23
Sweden,regional,SE3,Northern Sweden,R1F87,LEP_pdaperformance,18-24,NA,25
Belgium,regional,BE1,Brussels Region,R1F87,LEP_pdaperformance,Income Quintile 4,NA,23
Croatia,regional,HR02,Pannonian Croatia,R1F87,LEP_pdaperformance,Income Quintile 3,NA,23
Croatia,regional,HR03,Adriatic Croatia,R1F87,LEP_pdaperformance,Income Quintile 1,NA,21
Croatia,regional,HR03,Adriatic Croatia,R1F87,LEP_pdaperformance,Income Quintile 3,NA,21
Croatia,regional,HR05,Zagreb,R1F87,LEP_pdaperformance,Income Quintile 1,NA,28
Croatia,regional,HR05,Zagreb,R1F87,LEP_pdaperformance,Income Quintile 3,NA,22
Croatia,regional,HR06,Northern Croatia,R1F87,LEP_pdaperformance,Income Quintile 1,NA,21
Croatia,regional,HR06,Northern Croatia,R1F87,LEP_pdaperformance,Income Quintile 2,NA,24
Croatia,regional,HR06,Northern Croatia,R1F87,LEP_pdaperformance,Income Quintile 3,NA,17
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,Income Quintile 1,NA,10
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,Income Quintile 2,NA,15
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,Income Quintile 3,NA,28
Czechia,regional,CZ01,Prague,R1F87,LEP_pdaperformance,Income Quintile 4,NA,27
Czechia,regional,CZ0506,North-East and South-East,R1F87,LEP_pdaperformance,Income Quintile 1,NA,22
Denmark,regional,DK02,Zealand,R1F87,LEP_pdaperformance,Income Quintile 1,NA,24
Denmark,regional,DK03,South Denmark,R1F87,LEP_pdaperformance,Income Quintile 1,NA,19
Denmark,regional,DK04,Central Jutland,R1F87,LEP_pdaperformance,Income Quintile 1,NA,28
Estonia,regional,EE0,Estonia,R1F87,LEP_pdaperformance,Income Quintile 1,NA,14
France,regional,FR1,Île-de-France,R1F87,LEP_pdaperformance,Income Quintile 1,NA,22
France,regional,FRL,PACA,R1F87,LEP_pdaperformance,Income Quintile 1,NA,27
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,Income Quintile 1,NA,12
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,Income Quintile 2,NA,22
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,Income Quintile 3,NA,11
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,Income Quintile 4,NA,17
France,regional,FRM,Corsica ,R1F87,LEP_pdaperformance,Income Quintile 5,NA,18
Germany,regional,DE5,Bremen,R1F87,LEP_pdaperformance,Income Quintile 1,NA,27
